1861.74226,9234.5,15799
1863.55241,9198,15658.625
1865.36163,8378,14523.125
1867.16991,8327,14345.375
1868.97726,8258.5,14300.5
1870.78368,8116,14140.125
1872.58916,8091,14058.5
1874.39372,8059.5,13885.125
1876.19735,8030,13795.625
1878.00006,7853,13495.375
1879.80183,7787,13402.125
1881.60269,7716,13237.375
1883.40262,7697,13138.25
1885.20162,7649.5,13083.5
1886.99971,7634.5,13055.5
1888.79687,7482.5,12880.25
1890.59312,7438.5,12814.75
1892.38845,7409.5,12660.375
1894.18286,7408,12641.25
1895.97636,7396,12509
1897.76894,7336,12437.375
1899.56061,7232.5,12314.625
1901.35136,7202,12243
1903.14121,7083.5,12109.875
1904.93015,7059.5,12087.5
1906.71817,6954.5,11932.875
1908.50529,6915.5,11886.5
1910.2915,6846.5,11751.5
1912.07681,6827.5,11680.875
1913.86121,6897.5,11814.125
1915.64471,6855.5,11810.125
1917.42731,6745.5,11642.875
1919.20901,6698.5,11615.75
1920.9898,6761,11730.5
1922.7697,6808.5,11820.625
1924.5487,6617,11829.5
1926.32681,6728.5,11961.375
1928.10402,6857,12183.125
1929.88033,6765.5,12167
1931.65575,6779.5,12196.875
1933.43028,6739.5,12155.75
1935.20392,6701.5,12310.125
1936.97667,6706,12354.5
1938.74853,6660.5,12259
1940.5195,6695.5,12242.625
1942.28959,6679,12276.375
1944.05879,6630,12269.5
1945.82711,6655,12309
1947.59454,6655,12332.875
1949.36109,6611,12352.875
1951.12676,6590,12333.25
1952.89155,6502,12321.75
1954.65547,6495,12310.75
1956.4185,6504,12281
1958.18066,6500.5,12237.25
1959.94194,6406.5,12104.625
1961.70235,6379.5,12091.75
1963.46188,6346.5,11985.25
1965.22055,6294,11897.25
1966.97834,6224.5,11693.75
1968.73526,6343,11783
1970.49131,6221.5,11482.25
1972.2465,6012.5,11195.875
1974.00081,5924.5,10988.25
1975.75427,5948.5,10972.875
1977.50685,5925.5,10832.375
1979.25858,5895.5,10771.125
1981.00944,5810.5,10768.625
1982.75944,5764,10701.5
1984.50858,5641,10594.875
1986.25686,5636.5,10589.625
1988.00429,5517.5,10421.5
1989.75085,5475.5,10367.375
1991.49656,5516.5,10316.375
1993.24142,5567.5,10396.375
1994.98542,5675.5,10331.5
1996.72857,5608.5,10204.75
1998.47087,5523.5,10195.625
2000.21231,5487,10148.5
2001.95291,5463.5,10060.5
2003.69266,5477.5,10025.25
2005.43156,5396,9975.625
2007.16962,5387,9965.625
2008.90683,5299,9885.75
2010.64319,5311.5,9900.25
2012.37871,5327.5,9810
2014.11339,5248.5,9760
2015.84723,5192.5,9776
2017.58023,5253,9787.125
2019.31239,5300.5,9909.125
2021.04372,5284,9873.375
2022.7742,5152,9656.5
2024.50385,5076,9618.125
2026.23267,5057,9541.625
2027.96065,5056.5,9555.75
2029.6878,5020.5,9567
2031.41412,5052.5,9540.625
2033.13961,5143.5,9562.875
2034.86426,5316,9838.875
2036.58809,5285,9917.5
2038.3111,5128.5,9700
2040.03327,5089.5,9756.125
2041.75462,5073.5,9767.125
2043.47515,5166.5,9716.375
2045.19485,5119,9638.375
2046.91373,5021.5,9486
2048.63179,5017.5,9440.625
2050.34903,4895.5,9223.75
2052.06546,4849,9179.75
2053.78106,4798.5,9093.875
2055.49585,4840.5,9088
2057.20982,4884.5,9096.375
2058.92297,4864.5,9072.75
2060.63531,4885,9229.25
2062.34684,4892.5,9302.375
2064.05756,4885,9470.25
2065.76747,4909.5,9531.125
2067.47656,5073.5,9667.125
2069.18485,5058,9703
2070.89233,4936.5,9615.25
2072.599,4930,9544
2074.30487,4858.5,9412.75
2076.00994,4816.5,9358.875
2077.7142,4805.5,9235.25
2079.41765,4821,9177.25
2081.12031,4685,9007.25
2082.82217,4656.5,8964.125
2084.52322,4703.5,8985.75
2086.22348,4692.5,9038.5
2087.92294,4681,9139.625
2089.6216,4702.5,9170.375
2091.31947,4705.5,9239.25
2093.01654,4697.5,9268.75
2094.71282,4774,9331.25
2096.40831,4791.5,9305.125
2098.10301,4810,9268.25
2099.79692,4791.5,9244.625
2101.49003,4797.5,9182.625
2103.18236,4820.5,9179.25
2104.8739,4752.5,9132.25
2106.56466,4746,9137.375
2108.25463,4764,9150.25
2109.94381,4747,9141.875
2111.63221,4701,9169
2113.31983,4721.5,9161.25
2115.00667,4710,9144.5
2116.69273,4670.5,9117.5
2118.37801,4655,9030.25
